Word,Hint,Direction
⢻⡁⣒⢕⣂,Braille word #8850,DOWN
⠋⣏⢨⡁⣈,Braille word #8851,ACROSS
⢖⣨⣙⢃⡉,Braille word #8852,DOWN
⡂⠂⡧⢖⠆,Braille word #8853,ACROSS
⢑⡴⣎⡣⡩,Braille word #8854,DOWN
⣸⣃⢬⢷⣈,Braille word #8855,ACROSS
⢢⠺⢭⣶⣬,Braille word #8856,DOWN
⢏⠽⡫⣮⢲,Braille word #8857,ACROSS
⠛⡩⡻⢗⠓,Braille word #8858,DOWN
⣴⠸⡤⠅⢂,Braille word #8859,ACROSS
⢋⡟⢟⢽⡆,Braille word #8860,DOWN
⡔⢴⡙⣕⣳,Braille word #8861,ACROSS
⢗⣃⣧⢋⢹,Braille word #8862,DOWN
⠋⢗⣑⢮⠳,Braille word #8863,ACROSS
⢽⣞⡔⣔⣷,Braille word #8864,DOWN
⢝⠔⢌⢫⡃,Braille word #8865,ACROSS
⢛⠰⠳⡗⠛,Braille word #8866,DOWN
⠗⣈⣬⢙⣫,Braille word #8867,ACROSS
⣍⣂⢥⠝⠚,Braille word #8868,DOWN
⢣⠝⡑⡎⢚,Braille word #8869,ACROSS
⠤⡎⠑⠈⡋,Braille word #8870,DOWN
⠷⣹⣉⠈⡽,Braille word #8871,ACROSS
⡧⡿⣄⡮⣶,Braille word #8872,DOWN
⢴⡿⠐⠿⣠,Braille word #8873,ACROSS
⡨⣮⡣⢴⢅,Braille word #8874,DOWN
⣮⣀⡪⣈⡏,Braille word #8875,ACROSS
⡓⢷⠑⡆⠴,Braille word #8876,DOWN
⠬⢯⠣⣂⣀,Braille word #8877,ACROSS
⢽⡲⣕⢫⣜,Braille word #8878,DOWN
⡈⢖⢁⠉⣴,Braille word #8879,ACROSS
⡚⠞⡺⠘⠝,Braille word #8880,DOWN
⣎⡇⡢⢍⠑,Braille word #8881,ACROSS
⡝⣩⡸⠧⠲,Braille word #8882,DOWN
⠷⡨⢍⢚⠙,Braille word #8883,ACROSS
⢻⡍⡻⠲⢊,Braille word #8884,DOWN
⢯⣳⠷⠿⣻,Braille word #8885,ACROSS
⣾⢀⢈⣦⠃,Braille word #8886,DOWN
⡋⣵⠱⢴⡧,Braille word #8887,ACROSS
⡈⢂⢈⡆⣛,Braille word #8888,DOWN
⣃⣑⠀⠕⠡,Braille word #8889,ACROSS
⠬⡆⠀⣞⠱,Braille word #8890,DOWN
⢶⢽⠜⡮⢍,Braille word #8891,ACROSS
⡑⢇⢮⢆⣡,Braille word #8892,DOWN
⢱⠽⣓⢷⣇,Braille word #8893,ACROSS
⠸⡄⢳⠏⠖,Braille word #8894,DOWN
⡭⠎⡒⣓⠤,Braille word #8895,ACROSS
⣸⠼⠬⣫⢳,Braille word #8896,DOWN
⢑⡼⣎⢟⣕,Braille word #8897,ACROSS
⣶⡗⡎⣍⡃,Braille word #8898,DOWN
⠅⢨⢢⡆⡧,Braille word #8899,ACROSS
⢙⣾⢢⢣⡫,Braille word #8900,DOWN
⡹⣣⠜⡳⣵,Braille word #8901,ACROSS
⠨⠠⡮⢷⣕,Braille word #8902,DOWN
⡃⣠⢿⠲⢶,Braille word #8903,ACROSS
⣋⡇⢼⠧⢬,Braille word #8904,DOWN
⢞⡶⡇⢼⡛,Braille word #8905,ACROSS
⠙⣤⢮⡲⣯,Braille word #8906,DOWN
⠶⠶⢶⡻⡑,Braille word #8907,ACROSS
⢑⡿⣇⠓⣃,Braille word #8908,DOWN
⢝⡇⡊⢀⠺,Braille word #8909,ACROSS
⢨⣕⡐⣶⢚,Braille word #8910,DOWN
⣅⢢⠸⢠⠅,Braille word #8911,ACROSS
⡅⡐⢖⣭⡄,Braille word #8912,DOWN
⢡⢬⢶⡻⣣,Braille word #8913,ACROSS
⡶⢜⣆⢜⣢,Braille word #8914,DOWN
⡑⢸⣥⡺⣅,Braille word #8915,ACROSS
⠑⠜⢡⠽⡢,Braille word #8916,DOWN
⢺⢪⡊⡫⣄,Braille word #8917,ACROSS
⡫⢀⡤⠺⠥,Braille word #8918,DOWN
⡲⠎⠱⡻⢸,Braille word #8919,ACROSS
⢅⠶⢱⡙⢭,Braille word #8920,DOWN
⣔⠳⠃⠝⠂,Braille word #8921,ACROSS
⡁⡧⡫⡉⣥,Braille word #8922,DOWN
⡽⣙⠓⣙⡵,Braille word #8923,ACROSS
⡜⡢⠓⣁⡁,Braille word #8924,DOWN
⣣⡂⣩⢚⣭,Braille word #8925,ACROSS
⣹⢮⢹⢸⡢,Braille word #8926,DOWN
⠂⣈⠯⡩⡖,Braille word #8927,ACROSS
⣲⣰⢇⠝⣈,Braille word #8928,DOWN
⢉⣻⢕⡧⢎,Braille word #8929,ACROSS
⠠⠲⢜⡡⡅,Braille word #8930,DOWN
⣲⠅⠷⢭⣼,Braille word #8931,ACROSS
⢷⠞⡄⢣⠈,Braille word #8932,DOWN
⠬⢖⡍⠵⣪,Braille word #8933,ACROSS
⠬⠛⢶⢎⣞,Braille word #8934,DOWN
⡘⡥⠬⠚⡢,Braille word #8935,ACROSS
⣹⠢⠟⣛⣅,Braille word #8936,DOWN
⠅⡽⡛⠎⠡,Braille word #8937,ACROSS
⡇⣐⠰⣋⠐,Braille word #8938,DOWN
⢷⡣⢿⣳⠽,Braille word #8939,ACROSS
⢬⠅⡵⣬⡼,Braille word #8940,DOWN
⣿⢽⡼⣏⢌,Braille word #8941,ACROSS
⢅⠷⢀⡪⢸,Braille word #8942,DOWN
⡷⣏⡞⣦⣛,Braille word #8943,ACROSS
⢇⣗⢂⢒⠏,Braille word #8944,DOWN
⠰⣞⠉⣖⡁,Braille word #8945,ACROSS
⡢⡺⠱⠪⠉,Braille word #8946,DOWN
⢯⢵⢉⣟⣒,Braille word #8947,ACROSS
⢳⠈⡬⡛⠧,Braille word #8948,DOWN
⠿⢃⣞⡪⣢,Braille word #8949,ACROSS
⡜⣛⣌⣵⠕,Braille word #8950,DOWN
⢜⢧⡲⣋⡢,Braille word #8951,ACROSS
⡿⢭⢹⣳⠒,Braille word #8952,DOWN
⡁⣢⣛⡑⠫,Braille word #8953,ACROSS
⠫⢩⠕⣭⡙,Braille word #8954,DOWN
⣧⣽⡺⠿⡌,Braille word #8955,ACROSS
⢵⢅⣁⡘⠠,Braille word #8956,DOWN
⢛⢼⡿⢬⣴,Braille word #8957,ACROSS
⣤⣈⢘⣪⣨,Braille word #8958,DOWN
⢿⠛⠚⠆⡶,Braille word #8959,ACROSS
⠨⠢⣂⢜⣰,Braille word #8960,DOWN
⡍⠧⣝⣝⠋,Braille word #8961,ACROSS
⢳⣫⣎⠂⡢,Braille word #8962,DOWN
⣉⣘⢏⡮⡌,Braille word #8963,ACROSS
⡈⢕⢹⢩⣨,Braille word #8964,DOWN
⠼⠬⠁⠄⡉,Braille word #8965,ACROSS
⣛⢿⠑⢉⣝,Braille word #8966,DOWN
⡤⢤⣇⡣⢐,Braille word #8967,ACROSS
⣬⡄⠔⣣⣠,Braille word #8968,DOWN
⠢⢺⢅⢰⢠,Braille word #8969,ACROSS
⢘⣪⠴⣐⠇,Braille word #8970,DOWN
⣆⣹⢯⡰⢃,Braille word #8971,ACROSS
⠆⣺⡋⠯⠐,Braille word #8972,DOWN
⢁⠫⣢⢳⡖,Braille word #8973,ACROSS
⢸⢍⣎⠠⡃,Braille word #8974,DOWN
⠜⡰⢀⣳⡅,Braille word #8975,ACROSS
⣿⡁⢬⣛⣉,Braille word #8976,DOWN
⣰⠐⢃⡌⠻,Braille word #8977,ACROSS
⣻⣏⣾⣻⣘,Braille word #8978,DOWN
⢤⡸⠞⠰⠻,Braille word #8979,ACROSS
⣣⠭⡊⣰⡏,Braille word #8980,DOWN
⣅⠚⢊⢀⢓,Braille word #8981,ACROSS
⢊⣶⠩⠪⢾,Braille word #8982,DOWN
⢲⠺⡬⠃⠅,Braille word #8983,ACROSS
⢕⢏⡓⣿⡹,Braille word #8984,DOWN
⣛⠹⡊⠅⢆,Braille word #8985,ACROSS
⠢⠫⠑⣤⡐,Braille word #8986,DOWN
⣐⢊⠴⡎⢵,Braille word #8987,ACROSS
⠄⠭⣅⢬⡃,Braille word #8988,DOWN
⡰⣬⡕⢧⠅,Braille word #8989,ACROSS
⡦⢟⣵⢹⡑,Braille word #8990,DOWN
⡣⢑⠮⠳⠦,Braille word #8991,ACROSS
⢸⠺⣳⠚⡮,Braille word #8992,DOWN
⢖⡸⢚⣲⠝,Braille word #8993,ACROSS
⣸⣞⢷⠑⣯,Braille word #8994,DOWN
⡭⠼⣌⡨⠰,Braille word #8995,ACROSS
⠞⠅⡈⡾⢪,Braille word #8996,DOWN
⠅⣣⠀⠵⠄,Braille word #8997,ACROSS
⣊⡁⢁⢛⣗,Braille word #8998,DOWN
⡯⡧⠛⡈⢢,Braille word #8999,ACROSS
⢒⢊⡉⠤⠕,Braille word #9000,DOWN
⡝⣀⡽⢇⡦,Braille word #9001,ACROSS
⣵⠑⢹⣜⢷,Braille word #9002,DOWN
⠦⡒⡢⠠⡧,Braille word #9003,ACROSS
⢋⡐⢔⡀⠎,Braille word #9004,DOWN
⢼⢨⠢⣳⡹,Braille word #9005,ACROSS
⡧⡜⠍⢪⣋,Braille word #9006,DOWN
⠫⢚⣿⠚⢞,Braille word #9007,ACROSS
⢱⣆⣐⠗⢒,Braille word #9008,DOWN
⣜⣸⣾⣞⡌,Braille word #9009,ACROSS
⣏⣸⠟⠘⢰,Braille word #9010,DOWN
⠳⢂⠓⢫⣏,Braille word #9011,ACROSS
⣷⠎⠼⣨⣽,Braille word #9012,DOWN
⢇⢢⢙⠻⢾,Braille word #9013,ACROSS
⢈⠵⢭⠎⠋,Braille word #9014,DOWN
⡘⠇⢡⡨⢪,Braille word #9015,ACROSS
⠣⣸⣂⢐⡮,Braille word #9016,DOWN
⡑⡕⢥⠲⡱,Braille word #9017,ACROSS
⢥⢒⡴⣎⠸,Braille word #9018,DOWN
⢵⡌⣽⣉⣕,Braille word #9019,ACROSS
⣨⢏⠰⣟⡙,Braille word #9020,DOWN
⣚⠑⠼⡥⣫,Braille word #9021,ACROSS
⠰⡿⠪⠼⠩,Braille word #9022,DOWN
⡵⢺⣅⡟⠊,Braille word #9023,ACROSS
⢕⠘⡠⣜⠦,Braille word #9024,DOWN
⡊⣤⡶⠹⡳,Braille word #9025,ACROSS
⢆⠻⠄⢀⡶,Braille word #9026,DOWN
⡑⢉⠕⡡⡫,Braille word #9027,ACROSS
⠽⣏⣉⢍⢊,Braille word #9028,DOWN
⢣⠾⣾⠊⠲,Braille word #9029,ACROSS
⢭⢉⢷⠓⢪,Braille word #9030,DOWN
⣥⡶⡑⡬⢧,Braille word #9031,ACROSS
⢩⡉⢓⡿⡥,Braille word #9032,DOWN
⠥⡋⠣⣋⠣,Braille word #9033,ACROSS
⠇⢖⣶⠭⢎,Braille word #9034,DOWN
⠇⡞⢩⢽⡷,Braille word #9035,ACROSS
⠾⢝⠵⠵⢾,Braille word #9036,DOWN
⣏⠏⠾⣫⢳,Braille word #9037,ACROSS
⣚⢝⣛⠥⣼,Braille word #9038,DOWN
⠩⣍⢘⡇⣣,Braille word #9039,ACROSS
⡅⠣⢒⡴⠒,Braille word #9040,DOWN
⠼⣅⠦⣀⢛,Braille word #9041,ACROSS
⡮⣁⠄⠶⣸,Braille word #9042,DOWN
⡅⡧⠡⠭⠽,Braille word #9043,ACROSS
⢠⠏⡆⣪⠪,Braille word #9044,DOWN
⡟⡢⣠⠏⡽,Braille word #9045,ACROSS
⣦⠗⠂⡠⠚,Braille word #9046,DOWN
⢦⡿⠐⡉⢿,Braille word #9047,ACROSS
⢉⢢⠰⡬⢉,Braille word #9048,DOWN
⡭⡚⡎⣓⠶,Braille word #9049,ACROSS
⢈⠡⢬⣡⢉,Braille word #9050,DOWN
⡔⢒⢎⠾⠲,Braille word #9051,ACROSS
⢵⣜⠪⣆⢥,Braille word #9052,DOWN
⡷⣖⡶⢛⠩,Braille word #9053,ACROSS
⡿⣅⡐⣣⣿,Braille word #9054,DOWN
⠛⣣⡊⣚⠠,Braille word #9055,ACROSS
⠼⣜⣌⢑⣼,Braille word #9056,DOWN
⣏⢴⢜⡲⢯,Braille word #9057,ACROSS
⣁⣱⡀⡺⣯,Braille word #9058,DOWN
⣖⠮⠚⠤⡠,Braille word #9059,ACROSS
⡖⡭⣶⠽⣓,Braille word #9060,DOWN
⣡⢬⠵⢱⡽,Braille word #9061,ACROSS
⣶⣻⠵⢪⣧,Braille word #9062,DOWN
⠶⡧⣼⢊⡚,Braille word #9063,ACROSS
⠻⣱⣼⠹⡮,Braille word #9064,DOWN
⢃⣵⠺⢟⠔,Braille word #9065,ACROSS
⡣⢏⡗⡴⡾,Braille word #9066,DOWN
⡔⠫⡢⡴⡲,Braille word #9067,ACROSS
⠺⡊⡖⢑⡘,Braille word #9068,DOWN
⡣⣍⡁⡅⣲,Braille word #9069,ACROSS
⣱⡯⡝⡝⠘,Braille word #9070,DOWN
⣾⢭⣙⡂⠖,Braille word #9071,ACROSS
⡆⡅⣩⣯⡷,Braille word #9072,DOWN
⡥⢾⣶⣔⠿,Braille word #9073,ACROSS
⣈⣸⢃⣍⢧,Braille word #9074,DOWN
⢙⡍⢽⡳⢮,Braille word #9075,ACROSS
⡇⣊⣣⢨⣀,Braille word #9076,DOWN
⠷⠲⣝⠊⣝,Braille word #9077,ACROSS
⣴⠚⢧⡏⣤,Braille word #9078,DOWN
⠼⢷⡉⠞⢮,Braille word #9079,ACROSS
⡭⠣⠵⣳⡎,Braille word #9080,DOWN
⠴⠐⣥⠍⢬,Braille word #9081,ACROSS
⢴⠲⣬⠨⡓,Braille word #9082,DOWN
⣴⣖⡖⡄⣹,Braille word #9083,ACROSS
⣺⡖⣁⣕⢃,Braille word #9084,DOWN
⠣⠃⢸⠙⠞,Braille word #9085,ACROSS
⢧⠲⢼⢘⠥,Braille word #9086,DOWN
⠐⣍⢿⠭⡿,Braille word #9087,ACROSS
⠝⡌⠱⣤⣔,Braille word #9088,DOWN
⡿⠂⠁⠨⡯,Braille word #9089,ACROSS
⠉⣦⠀⠮⠳,Braille word #9090,DOWN
⠽⠉⡦⡋⢹,Braille word #9091,ACROSS
⣘⣫⠳⢞⡦,Braille word #9092,DOWN
⣾⡞⢨⡤⣺,Braille word #9093,ACROSS
⡀⡽⢥⡏⣨,Braille word #9094,DOWN
⠐⢵⣿⠢⠈,Braille word #9095,ACROSS
⣌⣹⡸⠍⠈,Braille word #9096,DOWN
⣍⠡⡔⣵⠚,Braille word #9097,ACROSS
⠐⢔⣥⠥⠹,Braille word #9098,DOWN
⢒⠸⢵⢙⠦,Braille word #9099,ACROSS
⢉⡇⡅⢹⠰,Braille word #9100,DOWN
⢲⡴⡱⡈⠄,Braille word #9101,ACROSS
⢨⢪⠪⡬⢞,Braille word #9102,DOWN
⢿⣅⡕⡸⢺,Braille word #9103,ACROSS
⡺⣇⡁⠌⣢,Braille word #9104,DOWN
⢗⢒⢺⡕⠿,Braille word #9105,ACROSS
⠬⣖⣾⠚⢊,Braille word #9106,DOWN
⢃⡈⠇⣙⠦,Braille word #9107,ACROSS
⢿⢀⠐⣨⠱,Braille word #9108,DOWN
⡡⢖⡏⢴⢕,Braille word #9109,ACROSS
⢪⢒⠇⣃⣻,Braille word #9110,DOWN
⢆⡞⢑⢅⠅,Braille word #9111,ACROSS
⡽⢄⢶⢁⢻,Braille word #9112,DOWN
⠇⡡⠙⢇⣹,Braille word #9113,ACROSS
⠅⠨⣤⠛⣕,Braille word #9114,DOWN
⣮⡺⢚⡡⡩,Braille word #9115,ACROSS
⣛⣟⢦⠄⣴,Braille word #9116,DOWN
⢦⢡⣚⢩⣨,Braille word #9117,ACROSS
⢟⣕⢒⣐⢌,Braille word #9118,DOWN
⢢⠒⠾⡓⢉,Braille word #9119,ACROSS
⣸⡑⢄⣐⠯,Braille word #9120,DOWN
⣔⣩⢘⣖⣩,Braille word #9121,ACROSS
⡿⣜⡯⢂⠈,Braille word #9122,DOWN
⠘⢣⢀⡕⢜,Braille word #9123,ACROSS
⢔⠳⢫⢪⣕,Braille word #9124,DOWN
⢻⡩⠏⠽⣔,Braille word #9125,ACROSS
⠝⢙⡭⣌⢚,Braille word #9126,DOWN
⠆⢋⡎⠤⡱,Braille word #9127,ACROSS
⣝⠃⢾⣵⢱,Braille word #9128,DOWN
⡘⢸⡭⢄⣣,Braille word #9129,ACROSS
⣝⠸⠒⡰⡂,Braille word #9130,DOWN
⢅⡳⣴⢧⠃,Braille word #9131,ACROSS
⡢⠳⣤⢚⡣,Braille word #9132,DOWN
⣲⡎⣐⣚⢥,Braille word #9133,ACROSS
⡤⠙⡡⡧⠜,Braille word #9134,DOWN
⢓⡥⠣⢵⠷,Braille word #9135,ACROSS
⡄⢆⡹⡧⡅,Braille word #9136,DOWN
⠄⡬⢔⡔⢄,Braille word #9137,ACROSS
⡨⠾⣬⢟⣀,Braille word #9138,DOWN
⣲⠀⢮⠪⣰,Braille word #9139,ACROSS
⡏⣤⣒⠔⢨,Braille word #9140,DOWN
⠽⡷⡦⠍⢡,Braille word #9141,ACROSS
⡎⢃⣎⣡⡀,Braille word #9142,DOWN
⣉⡊⣚⠁⢓,Braille word #9143,ACROSS
⠅⠴⣴⢼⣶,Braille word #9144,DOWN
⣺⢹⢉⢔⣐,Braille word #9145,ACROSS
⡝⢖⢏⣇⡭,Braille word #9146,DOWN
⠇⢊⢲⡃⢵,Braille word #9147,ACROSS
⠼⠢⣸⢘⢒,Braille word #9148,DOWN
⢵⠇⡧⠠⢹,Braille word #9149,ACROSS
⣕⢾⣈⠖⢯,Braille word #9150,DOWN
⡞⠦⡓⡝⡊,Braille word #9151,ACROSS
⡈⢷⡧⠓⣾,Braille word #9152,DOWN
⠶⢒⡯⣩⢁,Braille word #9153,ACROSS
⢭⡘⣌⠑⣲,Braille word #9154,DOWN
⡩⢘⣆⠈⡵,Braille word #9155,ACROSS
⡏⡷⡷⠂⡨,Braille word #9156,DOWN
⡓⡄⢗⢬⡂,Braille word #9157,ACROSS
⢯⣩⢜⣫⣘,Braille word #9158,DOWN
⢵⢢⡳⣔⢳,Braille word #9159,ACROSS
⢶⠴⠒⢮⠮,Braille word #9160,DOWN
⣏⣴⢿⣨⣧,Braille word #9161,ACROSS
⡣⠼⢣⢌⠒,Braille word #9162,DOWN
⢊⣉⢉⢱⡦,Braille word #9163,ACROSS
⣊⡓⢏⡚⠆,Braille word #9164,DOWN
⣂⡇⣗⠂⢢,Braille word #9165,ACROSS
⠠⠆⡯⣖⡤,Braille word #9166,DOWN
⡹⡜⣮⢟⢘,Braille word #9167,ACROSS
⡠⡸⠙⣋⡏,Braille word #9168,DOWN
⠼⠵⡓⢸⣯,Braille word #9169,ACROSS
⣉⠳⡩⣞⡨,Braille word #9170,DOWN
⢰⣄⠊⠢⡆,Braille word #9171,ACROSS
⠜⠟⣃⢂⡩,Braille word #9172,DOWN
⡔⠦⡰⡑⡛,Braille word #9173,ACROSS
⠃⠕⠿⠍⡃,Braille word #9174,DOWN
⣱⢆⣖⠘⣰,Braille word #9175,ACROSS
⢗⣱⠜⢗⠔,Braille word #9176,DOWN
⢽⠽⣺⣗⠃,Braille word #9177,ACROSS
⣡⣚⢬⢴⡻,Braille word #9178,DOWN
⡔⢥⠄⠾⢈,Braille word #9179,ACROSS
⠤⠬⡕⣮⣚,Braille word #9180,DOWN
⠻⠺⠖⡙⣣,Braille word #9181,ACROSS
⢍⠛⣌⢭⡮,Braille word #9182,DOWN
⠑⡮⡧⠏⢆,Braille word #9183,ACROSS
⠣⠀⠻⡬⡕,Braille word #9184,DOWN
⢝⣞⢬⣁⢙,Braille word #9185,ACROSS
⠲⡸⠭⢰⢬,Braille word #9186,DOWN
⡦⣸⢨⣜⠗,Braille word #9187,ACROSS
⢏⡛⠲⢟⡩,Braille word #9188,DOWN
⣳⠳⢴⡻⡘,Braille word #9189,ACROSS
⡆⢭⢴⢨⠐,Braille word #9190,DOWN
⡖⣴⣲⡙⢵,Braille word #9191,ACROSS
⡜⠐⣏⡥⡙,Braille word #9192,DOWN
⢕⡠⢣⢋⣌,Braille word #9193,ACROSS
⢸⣥⢢⣎⣁,Braille word #9194,DOWN
⢍⡚⣰⠌⠣,Braille word #9195,ACROSS
⠱⢞⠀⢣⡼,Braille word #9196,DOWN
⠩⠼⣵⠆⡐,Braille word #9197,ACROSS
⡪⢰⢶⣢⡦,Braille word #9198,DOWN
⡜⢟⠪⣌⣡,Braille word #9199,ACROSS
⡉⠴⣣⢉⣹,Braille word #9200,DOWN
⢘⢯⠱⣋⠱,Braille word #9201,ACROSS
⣸⡅⣹⡅⠀,Braille word #9202,DOWN
⠚⡷⢊⣙⡥,Braille word #9203,ACROSS
⡊⡜⠈⠢⢞,Braille word #9204,DOWN
⠯⢡⠬⣼⡹,Braille word #9205,ACROSS
⡟⡄⣒⣚⣽,Braille word #9206,DOWN
⡞⢼⠜⡜⡶,Braille word #9207,ACROSS
⠯⡜⣨⠉⠿,Braille word #9208,DOWN
⢶⢗⣔⣂⣡,Braille word #9209,ACROSS
⡞⡨⡡⠈⡿,Braille word #9210,DOWN
⠅⣕⠉⢥⡢,Braille word #9211,ACROSS
⣳⠇⡉⠸⡺,Braille word #9212,DOWN
⡏⣠⣴⠈⣱,Braille word #9213,ACROSS
⡪⢇⣆⠯⣧,Braille word #9214,DOWN
⠈⣝⣋⢾⡃,Braille word #9215,ACROSS
⢷⠆⠶⣥⡝,Braille word #9216,DOWN
⣞⡱⡖⢕⠤,Braille word #9217,ACROSS
⡶⢌⠀⢃⢯,Braille word #9218,DOWN
⣆⣺⣪⡧⢵,Braille word #9219,ACROSS
⢋⡀⣳⡴⣃,Braille word #9220,DOWN
⢡⣝⠔⣆⣤,Braille word #9221,ACROSS
⣊⡱⢄⢪⡛,Braille word #9222,DOWN
⡜⢼⠖⢸⢜,Braille word #9223,ACROSS
⡚⣳⢀⠣⣴,Braille word #9224,DOWN
⢡⣇⠓⢖⠭,Braille word #9225,ACROSS
⡂⢈⡙⣵⣝,Braille word #9226,DOWN
⠬⡆⡪⣡⠲,Braille word #9227,ACROSS
⢏⢯⡡⣚⡟,Braille word #9228,DOWN
⠜⣑⡽⢬⢆,Braille word #9229,ACROSS
⠎⢼⡠⡅⡰,Braille word #9230,DOWN
⣑⢂⡙⢟⣄,Braille word #9231,ACROSS
⣲⣩⣮⠂⢃,Braille word #9232,DOWN
⠳⠰⣩⠛⡴,Braille word #9233,ACROSS
⢅⣺⣏⣏⣌,Braille word #9234,DOWN
⢶⡩⣵⠅⢃,Braille word #9235,ACROSS
⠛⢺⢩⢨⢰,Braille word #9236,DOWN
⠍⢔⡮⡱⡝,Braille word #9237,ACROSS
⢑⡭⣸⠤⡀,Braille word #9238,DOWN
⢳⢎⢍⠏⡱,Braille word #9239,ACROSS
⣁⣛⢥⣶⢔,Braille word #9240,DOWN
⢚⠻⡛⠖⣉,Braille word #9241,ACROSS
⠴⢧⡰⠨⡢,Braille word #9242,DOWN
⣈⢨⣋⢑⢯,Braille word #9243,ACROSS
⣵⡥⣻⠪⡴,Braille word #9244,DOWN
⢯⢂⠦⡏⠎,Braille word #9245,ACROSS
⠈⢬⡫⣐⣺,Braille word #9246,DOWN
⢃⣴⣥⢚⣄,Braille word #9247,ACROSS
⠉⢞⣥⣲⠽,Braille word #9248,DOWN
⡕⠇⡉⣄⣤,Braille word #9249,ACROSS
⡛⡷⠾⣂⡌,Braille word #9250,DOWN
⣿⣦⡮⠾⢑,Braille word #9251,ACROSS
⠛⢾⡺⠁⢜,Braille word #9252,DOWN
⡯⢴⡕⣦⡁,Braille word #9253,ACROSS
⣭⠊⠼⢋⢪,Braille word #9254,DOWN
⢝⣭⣓⣗⣟,Braille word #9255,ACROSS
⢼⢺⠽⢘⡣,Braille word #9256,DOWN
⠫⠶⠬⣏⡕,Braille word #9257,ACROSS
⣝⢕⣪⢉⢈,Braille word #9258,DOWN
⠯⠮⣐⢫⢟,Braille word #9259,ACROSS
⡠⠙⣇⠠⢧,Braille word #9260,DOWN
⡵⣧⣟⣫⢖,Braille word #9261,ACROSS
⣐⢦⠟⠛⡳,Braille word #9262,DOWN
⢊⢓⡘⣗⠐,Braille word #9263,ACROSS
⢮⢶⢾⡹⠚,Braille word #9264,DOWN
⢙⡐⠌⣑⠧,Braille word #9265,ACROSS
⡗⡊⣡⢶⡉,Braille word #9266,DOWN
⢘⡶⠈⣏⡁,Braille word #9267,ACROSS
⢄⠴⢦⡍⡾,Braille word #9268,DOWN
⠖⠩⡺⢨⢠,Braille word #9269,ACROSS
⢭⢮⠅⢒⢰,Braille word #9270,DOWN
⡉⢘⢯⣷⣽,Braille word #9271,ACROSS
⣥⢾⢶⠰⡋,Braille word #9272,DOWN
⣯⠰⡪⣂⢧,Braille word #9273,ACROSS
⣖⢗⡽⡕⢆,Braille word #9274,DOWN
⡪⣬⢇⡊⢴,Braille word #9275,ACROSS
⢵⢂⣰⣼⠱,Braille word #9276,DOWN
⣭⢔⢴⢁⣤,Braille word #9277,ACROSS
⢍⡎⠗⣃⠥,Braille word #9278,DOWN
⡗⣉⡄⡝⠥,Braille word #9279,ACROSS
⠲⣔⠫⣠⣲,Braille word #9280,DOWN
⢋⡺⢹⠋⢯,Braille word #9281,ACROSS
⠜⠂⢊⣇⢚,Braille word #9282,DOWN
⢋⣇⠮⡳⡒,Braille word #9283,ACROSS
⣟⠙⡪⣤⢌,Braille word #9284,DOWN
⢭⢚⠥⡻⣤,Braille word #9285,ACROSS
⠨⠈⣻⢙⠊,Braille word #9286,DOWN
⠇⡲⡝⣼⡨,Braille word #9287,ACROSS
⣎⢖⠬⢜⣯,Braille word #9288,DOWN
⠔⡡⣓⡾⣸,Braille word #9289,ACROSS
⣱⣀⣯⠱⠨,Braille word #9290,DOWN
⡳⢗⠢⢛⢯,Braille word #9291,ACROSS
⢲⠁⣟⣔⣄,Braille word #9292,DOWN
⡏⣞⣦⡦⢦,Braille word #9293,ACROSS
⡶⡕⠈⠃⢺,Braille word #9294,DOWN
⡘⡴⣀⣚⡂,Braille word #9295,ACROSS
⢙⢄⠑⢹⡽,Braille word #9296,DOWN
⠩⣱⡧⣯⣞,Braille word #9297,ACROSS
⣥⢑⣶⣐⣓,Braille word #9298,DOWN
⠏⢧⢺⢡⢦,Braille word #9299,ACROSS
⠨⠀⠔⡯⠶,Braille word #9300,DOWN
⢗⡍⡏⣫⡇,Braille word #9301,ACROSS
⢂⡯⠙⣥⠃,Braille word #9302,DOWN
⠷⡡⡻⢗⢟,Braille word #9303,ACROSS
⢐⣞⡌⠔⠉,Braille word #9304,DOWN
⡢⠞⡔⡃⠿,Braille word #9305,ACROSS
⡓⡇⣰⢰⢍,Braille word #9306,DOWN
⢡⠧⡔⠢⠐,Braille word #9307,ACROSS
⠏⢰⢕⢻⢟,Braille word #9308,DOWN
⢮⣫⠡⡿⢡,Braille word #9309,ACROSS
⢤⡾⠳⣈⡚,Braille word #9310,DOWN
⡊⢑⣑⢠⡃,Braille word #9311,ACROSS
⠡⣎⡵⣬⣗,Braille word #9312,DOWN
⡨⣶⠶⠖⢳,Braille word #9313,ACROSS
⡎⡂⠯⠯⡇,Braille word #9314,DOWN
⢸⢖⡦⣕⠤,Braille word #9315,ACROSS
⣌⠯⢸⡩⣈,Braille word #9316,DOWN
⠕⢒⣟⢁⠶,Braille word #9317,ACROSS
⢖⣥⣽⣟⠫,Braille word #9318,DOWN
⡽⠸⡚⠍⠣,Braille word #9319,ACROSS
⠵⢾⡍⡣⣧,Braille word #9320,DOWN
⡘⢥⠱⣲⣭,Braille word #9321,ACROSS
⠳⡒⡭⡖⢦,Braille word #9322,DOWN
⡥⣱⡢⡚⡲,Braille word #9323,ACROSS
